User ID,User Difficulty Choice,User Read Books (2017),User Read Books (2018),Average Rating (2017)
ID510263802,1,"7888, 6175, 7712","5654, 6742, 7118",0.8299196034040714
ID650435366,1,"5873, 5832, 7806, 6925, 7194, 7001, 5774, 6695, 6624","7462, 7135, 7499, 6004, 5241, 7627, 6369, 6889, 7616",5.074526382086799
ID695090613,1,6802,"5960, 6360",4.998968470302749
ID229037276,2,"7999, 5348, 6269, 5537, 6432, 5057, 7973, 5963, 5781","7948, 6570, 7074, 6964, 6908, 5123, 6874, 6962, 5138",4.145657872626415
ID415101421,4,5653,"6842, 7627",4.195567552950285
ID984416484,4,"7221, 5576, 5820, 6748, 5037, 5655, 7551","7219, 7638, 7154, 7178, 5057, 5275, 6744, 7791",5.199955928989014
ID415770618,4,"7436, 6366, 7909, 7134, 6100, 7593","7131, 7184, 6287, 7365, 7638, 5418",4.738846346736547
ID518984719,4,"6384, 6294, 7373, 6402, 5046, 5204","6318, 5381, 5149, 7175, 5732, 5497",4.981902601628546
ID506281215,2,"5914, 6818, 7720","5360, 6903, 7862",2.9128507069262235
ID617209668,Not specified,7734,7087,1.349887770648036
ID833170643,1,7406,"7713, 5756",1.4362603042040778
ID319295297,2,5075,5380,2.7013550735377923
ID113040828,4,"5801, 7906, 5084, 5682, 6515, 6293","6371, 7505, 7213, 7348, 7341, 5944",3.5206728118169437
ID463256018,3,"6563, 7425, 7751","7004, 5863, 5793",5.305372145030993
ID124188380,3,"5856, 5002","6071, 7887",2.709370220564941
ID832509945,4,"7147, 5769","6548, 7795",1.4898710970898474
ID589388845,2,"6417, 6566, 5116","6706, 6795, 5138",2.383635572326432
ID945262881,2,"5722, 5276, 6503, 5551, 5908, 5889, 7979","5218, 7460, 6127, 7724, 5822, 7224, 6299, 6619",5.977325500723247
ID281343764,3,7293,"6083, 7702",5.759958765838442
ID269374284,5,6082,"6371, 5011",4.749882309583408
ID48534667,4,"5400, 6352, 5273, 6126","7597, 6253, 5824, 5561, 6626",5.715218360324425
ID232567594,3,"6107, 7878, 7008, 7368","5822, 7811, 5634, 5849, 5178",3.3205284753138744
ID898016547,3,5347,6934,3.2770484419194337
ID56405649,5,6233,6914,3.950549160330751
ID603955689,1,"7540, 5938, 7939","7938, 7809, 7793",4.049147806071482
ID870149515,3,"6646, 7402, 7596","7618, 5265, 7210",2.803818223766104
ID442407637,5,"5612, 6009, 7298","5128, 6149, 5794",3.7549201039011835
ID927524786,5,"5050, 7912, 6361","6167, 7841, 6276",6.093103156382419
ID874457541,5,"5451, 6348, 5291, 5207, 5620, 7334","7628, 7783, 5853, 7090, 6794, 6169",4.315900295418401
ID869463604,1,"5972, 5142","6596, 7010",3.4523641773350686
ID643890847,2,"5726, 5925","5098, 5183",5.136650754188669
ID808649312,4,"6467, 6312, 5387, 6619, 6551, 5225, 7001","6246, 6935, 6099, 7664, 7364, 5170, 5023, 6092",2.475767133875532
ID530295982,Not specified,5697,6009,3.6083779902866633
ID209163052,Not specified,"5548, 7501, 7005","6004, 6963, 6787",6.10922439392614
ID780519566,Not specified,7724,6828,7.410230456761592
ID328674926,1,6489,5509,3.1331707067587153
ID518491200,1,7038,6636,5.753973269648356
ID813397227,5,"7562, 6734, 5232, 5261, 6498","7902, 5680, 7443, 7586, 5115",2.661663779516555
ID972544593,3,"6367, 7140, 5068","7666, 5745, 6431",3.320001206269334
ID359319560,2,"7185, 5106, 7246","6020, 6948, 7189",2.8535436408590797
ID727684390,1,"5781, 7562, 7223","5446, 6835, 6061",1.4262163061406008
ID594511151,5,"6924, 5371","5478, 5306, 5574",5.729727716652213
ID765560975,1,6672,7924,8.025036390129511
ID210090386,4,"6108, 7672, 5356, 7949, 6955, 6899, 7351","7688, 5550, 7995, 6485, 6244, 7909, 7701, 7011",5.9271240161040355
ID210922119,1,"5423, 7797, 5108, 6036, 5166","5714, 6506, 5973, 7755, 7531",2.0800475884050686
ID214169742,1,"6246, 7432, 5074","6260, 6851, 7954",1.5696311435418588
ID640719017,Not specified,"7983, 7320","7250, 7834, 6874",1.9521616834096052
ID659256968,2,6089,"6306, 7315",3.426054772433946
ID36647715,2,5762,6312,3.6988796031353095
ID84304843,4,7966,6326,2.39499386063398
ID196180446,5,5107,"5015, 6425",8.79283220803034
ID336979326,Not specified,"5607, 7367, 6488","5162, 6127, 6565",4.701471853127465
ID667118388,3,"6879, 5936, 5376","7998, 6060, 7111",3.3832844092320022
ID659843920,3,7463,"6427, 5963",2.121674508916894
ID214053179,1,"5297, 5883, 6711, 6486","6676, 7642, 5570, 6062",5.387296664586492
ID95886240,2,"7679, 7691","5101, 7647",5.313937636415513
ID303631818,Not specified,"7609, 5718, 7685, 5468, 5398, 6597","7550, 6271, 5518, 7618, 7801, 6868",2.294459811503259
ID878102128,3,5578,5015,1.998321698728037
ID916879650,3,"5917, 5888","6503, 7667",2.10136685874651
ID491724039,3,7992,7892,1.35612251586296
ID365557749,Not specified,"6088, 7678, 5321, 5696, 5576","5555, 7769, 6295, 6736, 7722",4.367308140722594
ID879998050,1,5932,6288,0.31803563903395293
ID510398480,2,"7043, 5933","5418, 5692",2.30478770546061
ID732502569,1,"7643, 7906, 5842, 7287, 7811, 6529, 7389","6982, 6751, 7735, 7263, 7527, 6596, 5958, 6092",0.9139510764578935
ID421122866,2,"6342, 6081, 6309","6833, 5774, 6717",6.281944439074105
ID369692783,4,"7557, 5507, 5242","5633, 5628, 5935",1.95405554326688
ID970087406,4,6787,5095,3.558733315338335
ID883636491,4,"7330, 6884, 6362, 7997, 6758","5408, 6814, 6715, 5670, 5619",1.8343287785135876
ID105431850,1,"6732, 5427, 7878, 7843, 5783, 5654, 5816","6101, 6282, 7851, 5984, 7932, 6945, 6151, 7408",2.080230362382966
ID646005740,3,5715,5033,6.058166692200492
ID70870204,2,"7622, 5657, 7953","6308, 5079, 5745",1.929905550118793
ID585104246,3,6280,5963,3.3824613482333703
ID846661154,Not specified,5278,6663,4.845417352358937
ID756367366,4,"6329, 7102, 7912","6000, 7262, 7707",5.044168046302539
ID234024593,2,"7421, 5804, 5150, 5497","5185, 6884, 7743, 6154, 7203",3.92056930620662
ID412046517,5,"6718, 5631, 5411, 5990, 7390","5108, 6226, 7327, 6247, 7017",3.5035092380616097
ID857943277,3,5227,"7788, 5524",4.881914533556294
ID21915614,3,"6701, 6491, 6726, 7915, 6504","5202, 6115, 7974, 6050, 5683",1.9324274298950812
ID167630658,4,5483,6179,3.9704406818105036
ID246261395,2,5377,"7178, 5630",5.5448887098577675
ID107324756,5,5761,6670,0.7162410487983601
ID325319515,3,"5100, 5124, 6061, 5155, 5523, 5106","5561, 5311, 7134, 5483, 5777, 5469",3.256097482319497
ID373254743,1,"5852, 5741","7536, 5984",2.625024316267242
ID1434602,3,"7112, 5991, 7105, 5361, 7813, 7540, 7637","5339, 7040, 7340, 7788, 5624, 5863, 6317, 5733",6.226860201182957
ID232226007,4,"7529, 6167, 7283, 7846","7028, 5503, 6021, 6988, 6856",5.535964452787968
ID410439907,5,"6115, 7641, 7602, 7952, 5119, 5209","6020, 5339, 7667, 5052, 5551, 7261",0.7484509713631747
ID724921670,1,"7701, 5846","6390, 5546",5.928854211801454
ID285498219,2,"7238, 7245","7703, 6632, 6855",3.6929759977301764
ID167876836,5,"7282, 6487, 6712, 7063, 5373, 7851","6134, 5834, 6573, 7816, 7728, 5882",5.239361007391665
ID397800011,4,7768,6711,2.055053651617942
ID440679565,4,5527,"7913, 7692",1.0820568337797578
ID995258945,3,7588,6634,3.494211243920731
ID413018999,5,"7084, 7453","7303, 5765",6.589701245387835
ID935028529,1,5287,6092,5.282573360242988
ID966593489,1,"5705, 5608, 7270","6680, 6603, 5540",5.494800595390287
ID536916173,2,7812,"5050, 6925",6.481175089212047
ID732458713,2,"6106, 7088","5616, 7725",2.5766608317957713
ID272548054,4,"7964, 7621, 6343","6883, 5697, 5622",0.4235425291411145
ID191471510,Not specified,6599,5516,5.303217874168609
ID391918550,5,"7284, 5221, 5451, 7682","6739, 6669, 6514, 7143, 6966",5.298375594980144
ID387900427,1,"5242, 6586","6792, 7660",3.677750041855308
ID509867980,2,"6451, 5076","6961, 5830",6.309236443260634
ID37075927,2,"7684, 6797","6907, 7812, 7674",1.5999380694461727
ID404310459,Not specified,7911,6280,3.1823559817248768
ID513069893,Not specified,6417,6241,2.605532700411784
ID884421887,Not specified,"5607, 5172, 6940, 5574, 6309, 6014","7100, 6348, 7331, 7359, 5113, 6352",4.898465201551049
ID931664569,4,6305,5636,2.4172322904733856
ID349910389,3,"5903, 6798, 5813","6996, 5435, 7730",2.3143577583437365
ID817673679,5,6850,7909,1.1393217606067634
ID409092680,Not specified,6174,5407,1.8590654305952614
ID746326992,2,"6776, 6572, 5198, 6103, 7808","6332, 5757, 7996, 5687, 5177",4.581504361190082
ID153696760,1,7690,"7827, 7234",0.0
ID977686954,4,6966,6361,3.0626316375210667
ID785838398,3,5823,5566,2.1799934782758044
ID671675837,4,5434,6341,4.871649551893226
ID545447889,5,"5702, 6098","5422, 6169",3.5700341042797645
ID747656305,5,6484,7815,6.304958084613528
ID98867657,Not specified,6889,"7548, 7969",4.22340239274366
ID209006134,2,"7449, 7467, 6406, 5351, 6141, 6381","5796, 5784, 7531, 7722, 5805, 5894",4.191621650615676
ID842857573,4,6850,5457,4.742775676581829
ID269178618,2,"5635, 5537, 6208","6444, 7727, 5570",1.9647068442274704
ID802201495,Not specified,7635,"5953, 6922",2.0339062113119124
ID230061233,4,7653,7833,1.150266906856606
ID563119747,3,"7449, 5438, 7144","7293, 6032, 7377",6.008081314692518
ID869369251,Not specified,"6457, 7342, 5828, 7810","5944, 5009, 5604, 5969",3.246767286280571
ID887025623,5,5762,"5012, 6040",2.993625295721439
ID624996920,Not specified,"7685, 6911, 7086, 6656, 7804, 6005, 7148","5328, 7509, 5433, 6498, 7878, 6039, 7135, 7883",3.4915264511874216
ID183969686,2,7055,6296,5.766598274572882
ID174598481,4,5514,5915,1.071713943661328
ID561682551,Not specified,5234,6874,2.4441851886994197
ID627500426,2,"7210, 6307, 6037, 7684","5747, 6585, 5494, 6362, 5760",3.591631828616189
ID904813620,4,"6826, 5379, 5353, 7501, 6697, 7487","7565, 7316, 7746, 6589, 7807, 6410",1.8881502395994374
ID535737404,3,7479,6898,3.446193554714339
ID914359988,2,"7693, 6638, 5496, 6529","5158, 5381, 5627, 5002",1.4151228434958885
ID975780922,4,"5556, 6739, 7707","7431, 6444, 7202",1.460792129011538
ID847132530,5,7457,7310,2.3051101215101566
ID957861499,1,"5444, 7827, 6600, 6623","5017, 6274, 5092, 7356, 6898",4.517958925906978
ID43977413,5,6534,5058,5.686565682316015
ID471739922,2,7918,6443,3.0266853240963183
ID768024420,4,"6439, 7506, 5353","5624, 6578, 7833",4.551428425523559
ID852375686,3,"5399, 6477, 7067","6057, 7940, 7658",2.172453514969133
ID740241296,4,"5924, 7223, 7288, 5986, 5188, 6314","7089, 7920, 5452, 5557, 7490, 6004",6.4370344509211295
ID218256723,4,"7801, 7220, 7488","5416, 5656, 6029",5.445710731631036
ID5712981,2,"6188, 5212","7769, 6740",3.6454886074325046
ID997965133,1,5823,7753,0.7941028068915363
ID950574094,2,5515,7698,4.932988849831058
ID489526665,Not specified,5523,6903,3.293013735441465
ID85386444,1,"6834, 6080, 5811, 5376","7236, 6396, 7322, 5816, 5660",5.042068937961868
ID368376644,2,"7804, 6317, 7675, 7272, 7915","5429, 6569, 7015, 6712, 6424",2.795611950208791
ID959075763,Not specified,7305,"6007, 7072",3.116812787325123
ID59435273,4,"6346, 5954, 5141, 7197","6364, 7644, 5514, 7639",2.53447329528324
ID901654228,1,"5486, 7945, 5844, 7004","6557, 5015, 5797, 7295",4.8586176121915745
ID706317837,1,6402,5658,5.156751239574506
ID85837401,Not specified,7134,7053,2.974813078666256
ID849174723,5,5028,"7556, 5382",1.9186356203846568
ID278437195,1,"6919, 6363","7006, 7622",5.49701378583205
ID806432251,3,"5358, 7666, 6391","6020, 5734, 5119",5.851754580309392
ID107553864,1,"5090, 7669, 5299, 6035, 6754, 7066","6990, 5416, 5313, 7476, 5812, 6970",4.088714120089808
ID225439835,4,"6164, 7960, 5889, 5275","6138, 6087, 7952, 6450, 6115",4.975926473044451
ID832915665,4,5121,"5907, 7142",1.4090182083137037
ID119209894,Not specified,"7284, 7465, 6325","5063, 6115, 7358",4.318998371657553
ID818173597,1,"7914, 6282, 5953, 7151","5180, 6274, 5294, 6372",2.0810543680380005
ID708838282,Not specified,"6603, 6057, 6835, 5856","6735, 5163, 5999, 7942, 5825",2.2336845105932865
ID878840779,5,"7256, 6179, 6567, 5965, 6337","6964, 5671, 7935, 7500, 6882",6.238256078120705
ID938792414,5,6009,5876,5.934190936458108
ID576403541,Not specified,"5265, 7235, 6700, 7188","5317, 7066, 5132, 5436, 5751",7.4202312363709275
ID395381848,5,"7701, 5296, 5846","5546, 5263, 6485",1.9909540596843245
ID821678773,3,6688,6765,0.9744349067431974
ID793092887,3,6201,5995,5.201197867551788
ID27655431,Not specified,7448,6309,1.9998115109884802
ID146153985,Not specified,7261,"6045, 7425",2.6833143227418437
ID158037753,1,"7245, 6255, 7873, 7385, 6197","6517, 7015, 7209, 5322, 5429",3.261751662091503
ID329984789,1,"7177, 6826","5621, 7621",1.2770767588590934
ID518105054,Not specified,"5568, 7954, 6612","6563, 7387, 6775",5.719797043460112
ID558604771,Not specified,7035,6748,3.5270424900630446
ID738192199,2,"6166, 6620, 5198, 7593, 6137, 6075","5292, 7822, 6587, 5454, 5405, 6371",3.8577873880393194
ID237648989,4,6456,"5236, 7835",5.1998027766300945
ID710626995,1,5640,"7619, 5106",4.94791267024704
ID66166087,1,6011,"7309, 7099",5.474013282563731
ID854385093,Not specified,"7653, 7360, 6041","5355, 7871, 5043",5.735189920417876
ID794377755,Not specified,"6488, 6655","5678, 6132",6.771154603441376
ID990583293,4,"6106, 5639","5228, 5867",3.840923722844848
ID272112968,3,"5518, 6668, 7215","5370, 7047, 5916",5.182317155339784
ID439157986,2,"6759, 5030","6100, 6850",3.258632924437502
ID874896837,2,7915,5212,1.6631592253903484
ID868426344,1,"5727, 5147","5678, 6259",1.5555428687427988
ID270453313,Not specified,7707,"7267, 5860",5.030428988628074
ID322844327,Not specified,"6471, 6422, 5186","6232, 7531, 6736",5.361863467938085
ID150895786,3,"6172, 6963, 5134","7076, 6074, 7910",2.2333456003178953
ID654683521,Not specified,"7120, 6610, 5904","5567, 6153, 5085",4.902857988162493
ID777812954,4,"5289, 6234, 5865, 7582, 5944, 7551","7253, 6662, 7901, 7662, 5376, 6451",1.8291711113492877
ID524382258,3,"5350, 5082, 6428","7413, 7819, 5959",5.57779708768746
ID680876152,2,5549,"5723, 7512",2.977273890825912
ID933855176,2,"5322, 7034, 5110, 7198","5995, 6593, 7062, 6655",6.721513982217907
ID439470289,4,7600,7933,1.264571870002511
ID117063103,1,"6020, 7640, 7787, 5540","7686, 6436, 5584, 5415, 7005",1.852765874622225
ID118067865,4,7196,6814,0.4105475178320712
ID965020450,Not specified,"5156, 5596, 5300, 7086","5818, 6656, 7222, 5431, 6248",1.2745226020224012
ID76187765,3,6314,5731,3.4892573267742053
ID657808928,Not specified,"5708, 6320, 5847, 6019","5300, 6571, 6524, 6308, 7316",5.222727080944743
ID971237598,Not specified,"5263, 6031, 5465","5574, 5478, 5907",2.70282438187752
ID861932556,4,6048,6254,2.930161610860269
ID377413811,1,"5986, 5838, 5924, 5778, 7797, 7897","6020, 5670, 5361, 6501, 7967, 7170",2.5987781030755968
ID502939301,3,7457,7712,2.1293944501419615
ID517485176,5,"6898, 5673, 6614","5476, 5620, 5675",5.239237171472426
ID90837765,Not specified,"7114, 7448, 5040, 5178","5566, 7362, 6694, 5601, 7413",2.954721995332043
ID720947530,2,6014,7098,4.945644821001609
ID313237898,5,"6146, 7777, 6922, 5038","6639, 5842, 5173, 5859, 5289",2.9513105959169126
ID72549691,4,"7027, 5192, 7249","6609, 5253, 7592",1.531469076711766
ID44614397,2,7349,7464,4.630615494824943
ID110186899,Not specified,"6105, 7146, 5904, 6400","7837, 6680, 6217, 6941, 7567",2.4382750376874816
ID14211969,4,"7976, 6832, 5828, 7755","5310, 7190, 7085, 7036",4.465190005440781
ID671449984,1,"5894, 7810, 6019","6593, 7514, 7814",6.15108782107085
ID932918267,5,"7834, 6905","5166, 6111",4.466281168055705
ID289083894,Not specified,6196,6229,4.5293017536362505
ID371960995,1,"7788, 6279, 5486, 7884","6059, 5949, 5179, 6974",2.148498527639573
ID588798560,5,6424,"7775, 6902",6.597738738346709
ID798249091,Not specified,"5873, 6416, 7798, 5890","5484, 6765, 7040, 7480",4.316711198891246
ID411167216,3,"7191, 5876, 7731","6077, 7003, 6653",2.5986841326828736
ID993977620,2,"5387, 6807, 5840","5699, 5640, 7263",5.146806465847258
ID147687983,2,"5511, 6057, 7167, 5092, 5751, 7110","6535, 7865, 5036, 6062, 7303, 5529",5.021018191313819
ID962824022,5,"6639, 5900","6312, 7918",4.2490798145142765
ID787175812,4,6326,"7762, 6945",5.960104832863417
ID488055793,2,"6340, 5968, 6848","7532, 7242, 7807",6.092853219712295
ID880998703,5,5571,7293,1.7540539527281895
ID382477975,5,"5581, 7803","5910, 6789, 5921",6.06481188467548
ID325558797,Not specified,6858,5242,7.2098554911844515
ID53215099,5,7544,5320,10.0
ID510447386,Not specified,"7209, 7339","5196, 7034",6.370980080658771
ID784427946,2,6039,"5963, 7008",3.309153654080516
ID319370231,4,7654,"6738, 5800",2.1383465449819905
ID897515717,Not specified,"6896, 6209, 7312, 5552","7781, 5280, 7501, 7859, 5501",4.1363690380859115
ID451244172,1,5347,6303,0.6776716216557532
ID940487509,1,"6464, 5002, 5628, 6843, 5551","6529, 7614, 6867, 6110, 6809",2.8232463625221627
ID424374230,4,"6071, 5862, 7424, 5046","7065, 7367, 7455, 7645",2.4358141283896515
ID843097277,5,"5186, 6174, 5222","7050, 5162, 5552",2.758627234009348
ID6271834,5,5330,6299,4.226278612881297
ID904745470,5,6158,6655,5.288636148188889
ID8566993,3,"6823, 6663, 5416","7787, 5209, 6814",5.426915767944795
ID273495341,Not specified,6867,7071,7.66769999811881
ID257710066,3,5695,5124,1.033084277713665
ID484793865,3,7135,5336,2.8528393643979326
ID885792406,2,"7372, 6201, 6156, 7781, 5378, 7558","7104, 7590, 7204, 7536, 6673, 5244",4.425407247160347
ID170478238,5,"6350, 5003, 6537","6913, 7603, 6166",4.183654461735435
ID120174815,Not specified,"5220, 7436, 5263","6505, 7683, 6344",5.06756472368613
ID284303731,3,"7523, 5697, 6273, 7295, 5562, 6623, 7765","6395, 5503, 5299, 5379, 6402, 6841, 5554, 7506",4.191522676153459
ID651835316,Not specified,"7681, 6854, 5600","7074, 6171, 7503",3.1375196347876364
ID417321103,4,"6334, 6279, 6578","5404, 7108, 7024",3.059003068520442
ID105390039,3,"7986, 7563, 6547, 6025, 7778, 6892, 5667, 6901, 6456","6919, 7943, 5955, 6252, 6578, 5227, 6859, 5490, 7675",6.122279183899638
ID376220849,2,"6482, 5798, 5902, 7659","6819, 7378, 7805, 6890, 7297",2.4464776749319275
ID151198949,1,"5697, 6738, 5508, 6138","5275, 6955, 6917, 5876, 5925",4.191465512186825
ID993394314,1,"5290, 5952","6074, 6728",2.290711893359968
ID946973755,1,5639,6753,8.008143121298662
ID259191228,3,"7939, 5447","7930, 7218",4.6082888442763
ID78165131,3,"5570, 5572, 7092","7784, 6062, 7657",2.0743150706115783
ID278570909,5,"6107, 6900, 7555","7866, 7011, 5846",5.154011287175559
ID809157064,1,"7943, 6280, 7736, 7672, 5635, 5657, 7683, 6691, 5767","5243, 7095, 5173, 5014, 5163, 6773, 7013, 7891, 6735",5.865350734507279
ID134927186,2,5371,6670,1.3668581394261077
ID324011225,5,"7362, 5566, 5920, 6344","7315, 5506, 7400, 6394, 6642",3.9015276554016523
ID609550012,4,6327,"7139, 7561",5.232280375702385
ID234996443,Not specified,"6229, 7956, 6269","7212, 6281, 5270",1.9410917010441857
ID612791943,3,"5248, 5581, 6789, 6748, 6205","6333, 6176, 5190, 7336, 5347",2.739357848646576
ID642294439,Not specified,"6346, 5273, 5913, 7508","7744, 6803, 5598, 5628",2.3020023218524495
ID325018730,1,"6151, 7068","7175, 5149",3.5076129419219093
ID959124879,5,7720,"5175, 6829",3.619857696073911
ID492779259,2,"5801, 7134, 6390","6022, 7707, 7597",1.9576619401413284
ID163276154,Not specified,"5799, 5508, 6561","7243, 7063, 7247",1.7047919571486194
ID400750124,2,"7342, 7885, 5828","6918, 6315, 6414",4.117748379880033
ID542733017,Not specified,"7428, 6405, 5939","6541, 5596, 7976",2.9764822277550778
ID625555131,3,"6871, 5050, 6417, 7518","5341, 6934, 5135, 5094, 7285",4.964292969207081
ID211993190,3,"6197, 5754","5498, 5503",4.696081289430589
ID555420887,1,"6864, 7422, 7199","5183, 5875, 7557",1.8495400328660037
ID759577159,5,"6834, 5875, 5616","6601, 5366, 5138",7.3256426443184575
ID195934275,1,"5979, 6471, 6482","5454, 6769, 7567",3.9563670914125235
ID735492766,4,5739,"7513, 6179",2.289102409409508
ID595139302,1,"7963, 7497, 5499, 7568, 5049, 6038","6957, 7066, 6353, 5853, 5937, 7851",3.8024822082815266
