Book ID,Book Genre,Barcode,Difficulty (Reader suggested),Number Of Words,Price (2017),Price (2018),Most Sold At,Number Sold
7534,14,#14-386078,3,2202,24.144580888307168,25.872083050708135,DHC-Online,3432
7535,2,#2-332194,5,1477,4.535047486109601,5.476604500120406,PythonBooks,2286
7536,15,#15-443649,3,2605,28.953851733464596,28.973595493955813,DHC-Online,4549
7537,5,#5-412452,2,3313,37.4474394935167,37.844843641013135,PythonBooks,1352
7538,21,#21-382004,3,733,15.148990031307589,15.0411161082678,Level 5 Daniel Shop,2751
7539,2,#2-378960,3,1367,18.649073175431692,18.54019439769469,Level 5 Daniel Shop,4090
7540,27,#27-377041,5,4253,14.665452741564158,16.17096974483433,Daniel's Bookshop,3706
7541,9,#9-456606,5,387,48.74519857383183,48.426741454476876,Level 5 Daniel Shop,4061
7542,8,#8-408712,5,3659,44.09736196083707,45.279784818166505,PythonBooks,492
7543,13,#13-314121,4,2509,12.18568192338862,12.680460679522419,Daniel's Bookshop,3634
7544,5,#5-324799,1,2715,9.464767138746875,9.281097165033728,EduBooks,4201
7545,6,#6-306063,2,3367,14.208144519674224,15.641045399951395,Daniel's Bookshop,3231
7546,5,#5-403713,1,1738,12.764580113176823,12.797614742272104,Level 5 Daniel Shop,692
7547,2,#2-425053,1,553,38.25032584418719,39.65531482696054,Daniel's Bookshop,1016
7548,11,#11-319591,3,4628,17.608778717181394,18.15954627169619,EduBooks,1780
7549,24,#24-487769,2,4398,9.191782334551315,9.246544813865643,PythonBooks,3753
7550,27,#27-486659,5,309,26.185247706439032,25.845094628875028,DHC-Online,522
7551,8,#8-382266,2,1057,14.493418574756154,14.909832472062662,Daniel's Bookshop,3466
7552,2,#2-424877,4,3073,20.768538106348196,20.646990114382845,DHC-Online,3031
7553,22,#22-318679,5,4772,32.0939375699746,31.94718301681443,PythonBooks,3907
7554,27,#27-408181,3,2404,25.302755764607017,26.232433705559142,PythonBooks,4713
7555,20,#20-349303,2,891,30.464394573269832,30.00726508557231,DHC-Online,3181
7556,17,#17-487471,2,3859,45.8451890172486,47.52028891676566,EduBooks,4429
7557,8,#8-301257,5,3630,39.84198212439884,39.80817755476386,DHC-Online,817
7558,14,#14-391874,1,2893,31.75709409234392,31.716670554840846,Level 5 Daniel Shop,3891
7559,28,#28-455001,5,3919,49.80970078117507,51.623985541303554,PythonBooks,3397
7560,10,#10-436973,2,3170,29.511847187271552,31.118241517025456,PythonBooks,4059
7561,17,#17-324810,3,4857,44.37558976799192,43.92394417527094,EduBooks,2895
7562,18,#18-324519,2,3244,48.840038068164645,49.55392213508735,PythonBooks,701
7563,7,#7-326485,2,1664,44.58218834191124,44.38653747487985,PythonBooks,3944
7564,17,#17-423705,3,2360,8.152035092680066,8.885220236587752,PythonBooks,3072
7565,4,#4-397219,3,898,21.012987956211788,20.71659550164017,PythonBooks,1854
7566,5,#5-376262,1,1756,26.313979440863765,27.000011417537056,Level 5 Daniel Shop,3708
7567,30,#30-302997,3,4313,27.876180695123665,27.424708264602064,DHC-Online,2529
7568,17,#17-392737,1,2399,19.553658172748086,20.417733256107002,Level 5 Daniel Shop,264
7569,8,#8-447342,1,905,7.731770663379232,7.293585549510757,Level 5 Daniel Shop,2709
7570,22,#22-443868,1,4903,40.406702171352116,41.90037620892105,Daniel's Bookshop,4183
7571,21,#21-357918,5,2661,32.01344326851107,33.84431656852482,Daniel's Bookshop,2407
7572,7,#7-323379,4,1734,23.062631370920528,23.64474626246034,Level 5 Daniel Shop,437
7573,25,#25-350511,1,3068,16.614778619852007,16.7231527763828,Level 5 Daniel Shop,2153
7574,26,#26-306658,2,4538,3.0728966761992123,4.055688157616329,Level 5 Daniel Shop,4239
7575,25,#25-417257,2,4536,17.598210043272193,17.12898739182622,DHC-Online,1541
7576,15,#15-312886,5,569,12.866813439166739,13.611079984351159,Daniel's Bookshop,105
7577,13,#13-480946,1,3726,43.48958530370241,44.86430220868905,PythonBooks,347
7578,2,#2-433087,1,2376,30.177350087769703,30.48493510071727,Level 5 Daniel Shop,3772
7579,30,#30-362274,2,4447,28.547031628349057,28.376305550823812,DHC-Online,1648
7580,23,#23-496948,3,4687,38.85390201405605,40.42533329077473,Daniel's Bookshop,2504
7581,2,#2-338707,4,2239,31.808216841422645,32.06100348348455,PythonBooks,3635
7582,28,#28-326198,4,2196,24.097212245937172,25.31028098271449,EduBooks,4266
7583,6,#6-467323,2,4289,40.60348156910017,42.396768737011364,DHC-Online,1513
7584,2,#2-308021,4,3561,2.6225420344594736,4.617344686398198,DHC-Online,2527
7585,14,#14-376098,4,836,45.01541763970918,45.18410175876996,Level 5 Daniel Shop,2437
7586,17,#17-421264,3,1030,43.515620247815335,44.76080495272861,EduBooks,4982
7587,8,#8-454782,3,4829,18.542668771940384,18.96448041910968,Level 5 Daniel Shop,2964
7588,2,#2-341754,1,4561,23.35733215641934,24.851657179788905,Level 5 Daniel Shop,1178
7589,29,#29-402508,1,3344,26.891015058324093,28.46931055872867,DHC-Online,2155
7590,14,#14-471960,5,4229,32.33313740465575,33.05357722788167,EduBooks,1655
7591,25,#25-354950,4,1947,1.1635005866278378,1.4072831709953462,Level 5 Daniel Shop,3234
7592,20,#20-356944,4,4248,30.962725780333724,31.610869880257745,DHC-Online,3380
7593,19,#19-448350,1,2083,14.923909767610162,15.116952325245913,Level 5 Daniel Shop,773
7594,18,#18-368876,1,4489,14.923033440230068,14.428635733465283,Level 5 Daniel Shop,4036
7595,7,#7-403740,2,1347,26.64972485347671,28.226225143493252,DHC-Online,2772
7596,25,#25-436474,1,2714,44.15163576379217,45.61434851215896,Daniel's Bookshop,4009
7597,25,#25-381494,3,719,35.460189628361455,35.68736605464923,Level 5 Daniel Shop,4452
7598,14,#14-468371,2,1658,3.2547878610202625,4.957345001141753,EduBooks,3541
7599,19,#19-395921,3,2915,22.201096164888376,21.942683074221158,Level 5 Daniel Shop,4063
7600,12,#12-427232,2,4020,13.427785616670652,14.617670789488155,EduBooks,2549
7601,26,#26-325358,1,3927,33.370316002450906,34.61427300935597,EduBooks,3620
7602,24,#24-409206,1,1335,36.33706734187635,38.07274214539112,DHC-Online,2425
7603,19,#19-326969,4,2965,21.69455343347172,23.53864693285148,Level 5 Daniel Shop,3197
7604,11,#11-407291,4,3990,10.78512413472567,12.285457241571184,Daniel's Bookshop,2431
7605,22,#22-446115,2,2630,25.660095044190346,26.844932858643897,PythonBooks,3976
7606,23,#23-471376,2,3872,15.229010004881541,16.443549392795816,Level 5 Daniel Shop,3995
7607,9,#9-341881,4,505,30.06367276865356,30.556629466501093,Daniel's Bookshop,1979
7608,3,#3-343956,3,2203,38.25191867526086,40.17748316539204,DHC-Online,1183
7609,29,#29-390094,2,3380,22.99194989491068,23.194295000123375,Level 5 Daniel Shop,3546
7610,29,#29-497191,3,2419,22.561346640162103,23.85359950691477,PythonBooks,1407
7611,6,#6-433860,5,4087,6.779093995788505,8.734371689692463,Level 5 Daniel Shop,2766
7612,20,#20-371628,4,3604,6.798169011508004,6.590912370596134,EduBooks,333
7613,30,#30-303847,3,1065,34.51511564198112,35.34702106237711,PythonBooks,4461
7614,13,#13-350482,3,1385,17.73813083884597,17.549509124690392,DHC-Online,207
7615,0,#0-369791,4,375,15.63988694154002,16.88913822997186,Daniel's Bookshop,592
7616,11,#11-358356,4,1399,47.42425684491376,47.901007900161915,EduBooks,4644
7617,24,#24-497331,4,3100,14.118073437211148,14.63480904751779,Level 5 Daniel Shop,1962
7618,25,#25-493997,4,506,18.75675430480655,18.26161280538105,DHC-Online,1746
7619,17,#17-487264,4,2830,28.901679121194658,29.859045514957625,PythonBooks,3277
7620,5,#5-399193,3,2203,30.959257261732365,31.49364551224524,Daniel's Bookshop,1423
7621,22,#22-478968,4,1459,48.210296856937845,49.33657819017511,DHC-Online,4740
7622,5,#5-442759,5,2344,19.86169498960302,20.648768260482598,DHC-Online,863
7623,24,#24-416250,2,4245,25.189272439850797,24.896225821608798,Daniel's Bookshop,4652
7624,12,#12-403574,1,3529,21.220408576290623,22.828675747232975,PythonBooks,1385
7625,26,#26-422508,1,3172,30.710509436252426,31.01167864686188,EduBooks,1116
7626,15,#15-446950,3,829,3.2375052619599103,3.151047670234029,DHC-Online,575
7627,11,#11-420611,2,451,46.56800646751636,47.865389159001566,PythonBooks,1959
7628,1,#1-446862,1,1007,47.97940186809088,49.23721446755496,EduBooks,2614
7629,1,#1-390740,4,3685,18.010562848017376,18.53842148904097,PythonBooks,4254
7630,14,#14-319636,1,637,31.151413025738023,31.042917735975298,DHC-Online,3715
7631,7,#7-482057,5,3917,3.5557672966704166,4.336014272833082,EduBooks,3493
7632,0,#0-450540,2,3776,34.976752038192146,36.587977627190355,PythonBooks,4083
7633,16,#16-318262,2,4655,22.410058945596493,23.9102182078004,EduBooks,2571
7634,16,#16-498431,5,4332,31.951881486705144,31.84409320599373,PythonBooks,398
7635,14,#14-377684,1,3147,29.993463084883498,30.71732252007858,DHC-Online,611
7636,24,#24-462361,4,503,16.183051575983118,17.720689801101997,EduBooks,1340
7637,27,#27-300535,1,3305,48.615710999548426,49.248407644189626,Level 5 Daniel Shop,3000
7638,8,#8-355932,1,985,5.906288615006419,7.727334979190988,DHC-Online,133
7639,6,#6-413864,4,627,8.14096622666336,8.198238285753341,DHC-Online,1220
7640,27,#27-467137,1,744,21.30002506622392,21.706744169157655,Level 5 Daniel Shop,250
7641,24,#24-478885,1,498,37.98479644668395,39.24290031236703,DHC-Online,1042
7642,15,#15-382018,5,1769,36.70087193051872,37.72612414518335,DHC-Online,3513
7643,6,#6-416549,5,4711,15.045602445945594,16.46372634960954,EduBooks,3171
7644,6,#6-428137,5,168,12.144133119596102,12.760456294437734,PythonBooks,1664
7645,12,#12-360189,2,190,47.78767293438491,47.96232820875629,Daniel's Bookshop,3582
7646,30,#30-460283,2,994,25.01764244516587,25.065074317576272,EduBooks,1254
7647,7,#7-383888,5,4542,20.324029904563403,21.995794510369514,Daniel's Bookshop,1971
7648,22,#22-467171,3,4772,16.446597370006636,17.277481116621082,DHC-Online,2605
7649,0,#0-333401,5,4757,30.779043180489232,30.34899556978525,DHC-Online,1563
7650,22,#22-319909,4,1651,18.615289687440747,18.543959604266597,PythonBooks,2436
7651,23,#23-418063,3,539,35.21880446728103,37.14744890061568,Level 5 Daniel Shop,621
7652,18,#18-311169,1,1215,28.308528064006392,29.20313992794119,Daniel's Bookshop,203
7653,29,#29-375221,3,3938,12.12959404120225,13.227884986249494,Level 5 Daniel Shop,1885
7654,2,#2-377217,3,3820,45.512610482802856,45.152488270524564,EduBooks,3976
7655,14,#14-350632,2,4389,6.551011121715387,6.317919370441918,Level 5 Daniel Shop,1552
7656,29,#29-417909,2,1241,48.71707901037991,48.75921064118636,Daniel's Bookshop,4431
7657,15,#15-470807,1,739,29.724787788187033,29.758221555640052,EduBooks,4782
7658,1,#1-350914,1,3116,21.067829308707612,21.94012237533287,Daniel's Bookshop,2633
7659,17,#17-328175,3,1130,47.54092772274093,49.39108307147424,EduBooks,2454
7660,17,#17-458326,4,4363,30.53408656699412,31.792190252453256,EduBooks,3493
7661,4,#4-334153,4,4826,10.499466248343905,10.706248474473218,EduBooks,4987
7662,20,#20-332829,4,1780,45.28063978947456,45.238792856491735,EduBooks,1286
7663,30,#30-348133,5,4316,42.19474487771673,44.067631422569896,DHC-Online,4523
7664,17,#17-395781,1,1637,39.844685365090804,39.48605455665416,Level 5 Daniel Shop,328
7665,9,#9-445699,4,4731,13.22080718533207,15.13816868939573,PythonBooks,1625
7666,4,#4-398021,2,2305,28.57617584290684,28.699471338647253,EduBooks,1685
7667,26,#26-379090,2,527,47.51630662254749,47.58138798141272,DHC-Online,1621
7668,17,#17-495193,4,1432,49.14868102097373,50.49275135741169,EduBooks,2691
7669,4,#4-411621,2,3179,8.259179096683738,10.159042241753152,Daniel's Bookshop,4218
7670,21,#21-458563,5,101,15.986831437308732,17.652498334210748,Daniel's Bookshop,3527
7671,11,#11-400698,4,2904,34.122311085452516,34.32497557656666,EduBooks,3573
7672,5,#5-388694,5,1533,18.035004325785096,19.25839934069958,Level 5 Daniel Shop,4292
7673,4,#4-348201,1,3510,8.527987370588711,8.883142545456028,PythonBooks,3365
7674,3,#3-405743,2,1801,48.77073942671639,49.55789011654274,DHC-Online,4636
7675,29,#29-391517,5,2536,21.25299874872051,21.145213617311963,EduBooks,2932
7676,12,#12-324682,1,346,36.22830338962276,35.81886117129407,EduBooks,1931
7677,25,#25-352920,1,1311,4.684724040547534,5.766071838819976,Level 5 Daniel Shop,128
7678,12,#12-370120,3,4856,45.422093307880665,47.313980443492916,EduBooks,550
7679,14,#14-480509,3,3909,4.837302383894161,6.751491176195958,EduBooks,1956
7680,8,#8-372596,2,4324,10.078349996979302,10.702845977002651,DHC-Online,3582
7681,21,#21-365241,3,2035,13.030745881954408,13.58163281874782,PythonBooks,3484
7682,18,#18-492563,3,4801,9.80752791409545,10.423542091763812,EduBooks,3035
7683,28,#28-392980,2,1823,49.09896495542335,49.45987799669747,Level 5 Daniel Shop,1467
7684,3,#3-428525,2,3565,31.42122397508969,32.39131850277123,PythonBooks,1483
7685,29,#29-393133,3,4542,3.7191131905654373,3.6131366237041562,Daniel's Bookshop,3604
7686,1,#1-358881,1,1260,17.340732061350703,16.86177669842169,EduBooks,1562
7687,23,#23-463618,1,4294,48.17917710224603,49.9826046715072,PythonBooks,4711
7688,9,#9-487047,4,4962,21.15408550287739,22.38437070115678,PythonBooks,675
7689,22,#22-351727,1,4969,33.46348755743688,33.047494839643285,PythonBooks,2477
7690,8,#8-416952,4,3317,4.666725275796508,5.684138059144226,Daniel's Bookshop,1422
7691,14,#14-411504,1,1642,28.520523175828764,30.481150828338976,Level 5 Daniel Shop,3347
7692,21,#21-363098,4,2843,18.93123258741342,18.718491731566427,PythonBooks,2937
7693,13,#13-388481,4,4369,18.921890845524707,19.462904838979284,EduBooks,1143
7694,27,#27-314310,4,193,5.983508980921601,6.390359760626527,Level 5 Daniel Shop,4096
7695,12,#12-448076,5,682,7.789611888326189,9.083769254133987,PythonBooks,2800
7696,23,#23-362236,3,2279,11.347141492761923,11.04689708407056,PythonBooks,3852
7697,2,#2-319111,4,283,5.617729598871948,7.1231490059914515,Level 5 Daniel Shop,746
7698,1,#1-353942,1,4161,44.0516973716124,45.304833444378836,Level 5 Daniel Shop,2314
7699,16,#16-341676,3,3515,10.517601041961683,10.074957062370478,Level 5 Daniel Shop,4500
7700,25,#25-436571,4,1434,19.080334752528554,19.847652012186927,PythonBooks,1934
7701,6,#6-458619,4,281,14.004801403904208,15.88251689033908,DHC-Online,2393
7702,12,#12-343912,2,4284,13.76185787480692,15.269163430065396,Daniel's Bookshop,2275
7703,4,#4-368687,1,1312,48.02426809260591,47.77690898887183,EduBooks,128
7704,4,#4-377564,2,2340,39.51831149884053,41.166432614099136,DHC-Online,4783
7705,21,#21-344479,4,3690,28.33549332387107,28.124082540161776,PythonBooks,3643
7706,11,#11-310577,4,2178,49.30570297077869,49.118929351834126,PythonBooks,1380
7707,25,#25-318144,5,3835,12.649502524025971,12.196444831488321,DHC-Online,791
7708,15,#15-459189,5,1718,2.973322148373824,3.5006132079640606,Level 5 Daniel Shop,835
7709,7,#7-481715,5,3662,28.62254028079819,28.392530740950082,PythonBooks,1225
7710,24,#24-417559,4,4327,4.390093560077662,4.299557785895985,Daniel's Bookshop,4118
7711,7,#7-335592,1,1242,40.03863301400633,41.39904321250238,EduBooks,231
7712,2,#2-329705,3,4404,22.30836241640957,23.773850154977502,PythonBooks,1881
7713,15,#15-382078,3,4059,27.32104630681417,28.54329244130341,EduBooks,1048
7714,7,#7-302726,1,3502,10.876997188807653,11.684682361907702,DHC-Online,3227
7715,11,#11-403563,3,2703,35.00472989192177,36.47374102912214,EduBooks,708
7716,7,#7-453136,2,1171,48.381425072146556,49.43697673455026,Level 5 Daniel Shop,4432
7717,25,#25-496580,2,188,31.757124451494477,32.53186060146311,EduBooks,2234
7718,16,#16-424500,3,2782,17.175350715935775,18.001096346215768,DHC-Online,2494
7719,19,#19-422015,2,3728,22.901575805725702,23.63382506826175,Daniel's Bookshop,2631
7720,1,#1-304288,1,998,3.180014094025508,5.009226548692117,Level 5 Daniel Shop,498
7721,13,#13-497686,2,232,12.460361827892699,13.08992542923517,EduBooks,227
7722,23,#23-451653,2,3878,11.466555420340988,12.178587166366567,Daniel's Bookshop,1943
7723,13,#13-465708,5,4502,46.07033240862291,47.46873550423463,DHC-Online,1254
7724,6,#6-456877,3,1227,34.01398263261761,34.78303587532324,Level 5 Daniel Shop,974
7725,8,#8-307512,3,4730,45.19678077110613,47.052306298753955,Daniel's Bookshop,2324
7726,12,#12-488361,3,4734,46.340155755428206,47.325575283201644,EduBooks,1770
7727,15,#15-392048,2,2570,11.555493380656486,12.65750686350184,PythonBooks,515
7728,2,#2-474966,1,1878,16.201712973361207,15.893606021870458,PythonBooks,4821
7729,12,#12-454059,2,3049,8.076540745166225,8.897850167234338,Daniel's Bookshop,3778
7730,21,#21-482380,4,1965,19.6225322130126,20.99507695874046,Daniel's Bookshop,1049
7731,16,#16-323717,2,3953,30.05379053255037,31.54161956220003,Daniel's Bookshop,2042
7732,29,#29-346255,1,1379,9.893400880227034,11.749745207701137,DHC-Online,3294
7733,30,#30-347578,2,2231,25.575269530652857,25.841958770976426,EduBooks,1853
7734,5,#5-432658,3,3567,41.99746045915181,42.46253298092098,Level 5 Daniel Shop,3984
7735,13,#13-460930,4,3406,16.991663156805565,17.235323329732363,Daniel's Bookshop,3308
7736,5,#5-334248,1,1831,12.035076095575898,13.166382280017018,DHC-Online,2209
7737,9,#9-372266,2,929,46.91387653487714,47.751481431744864,PythonBooks,2056
7738,6,#6-339067,2,1868,23.03592421429772,24.72286599791926,DHC-Online,3290
7739,21,#21-476071,4,762,14.495446387891205,16.190364610614285,Level 5 Daniel Shop,2632
7740,21,#21-363533,2,1063,13.186804905889288,14.600186083562972,DHC-Online,4659
7741,2,#2-308965,2,4089,18.413790018170275,18.993876180805596,DHC-Online,736
7742,25,#25-308930,5,2688,15.095283954394162,16.15084894891644,Level 5 Daniel Shop,1174
7743,15,#15-464668,1,3437,4.99118911238975,4.865788421529184,PythonBooks,2250
7744,26,#26-467603,4,2789,8.23912817641087,9.571071902473502,EduBooks,1915
7745,5,#5-443552,1,4390,46.20521197031399,47.60622266178486,PythonBooks,2307
7746,25,#25-366014,5,2706,18.60451547455675,18.33194122919315,Level 5 Daniel Shop,777
7747,14,#14-482153,2,2945,25.41385804576508,26.999346468900093,Daniel's Bookshop,1548
7748,0,#0-490070,5,166,7.0578280903501405,7.876823008913006,PythonBooks,3201
7749,13,#13-391985,1,3552,28.726663897057353,29.888232248789322,DHC-Online,4191
7750,27,#27-469985,3,2265,35.556405019306375,36.315410216406974,Daniel's Bookshop,3438
7751,26,#26-476792,3,3271,34.799861511722234,34.680741195553985,DHC-Online,1803
7752,29,#29-458064,3,847,40.82461793548774,42.8229787276906,Level 5 Daniel Shop,2964
7753,29,#29-459428,5,456,25.22372018276316,25.431842687370057,DHC-Online,800
7754,18,#18-346384,3,3959,9.889946666275902,11.82945409435594,DHC-Online,633
7755,23,#23-369830,2,1300,35.91322130525386,35.646072036377774,Daniel's Bookshop,168
7756,15,#15-304457,1,1210,36.35331129133875,37.2957480236248,Daniel's Bookshop,1609
7757,19,#19-350774,5,2551,25.467871833344716,26.281569169476207,DHC-Online,1471
7758,29,#29-371250,3,1718,26.322539389425664,26.88127649345555,EduBooks,2875
7759,18,#18-308385,3,4633,3.266488993183523,5.090298931557009,Daniel's Bookshop,853
7760,20,#20-306752,1,1015,45.50042804419789,47.10061590155065,PythonBooks,3608
7761,26,#26-349591,4,2979,14.584580432229975,16.29233191709132,Daniel's Bookshop,4730
7762,15,#15-416503,2,2133,49.60527957175783,51.31416414598083,PythonBooks,3452
7763,6,#6-425013,1,1045,23.480190419523378,23.319500859216763,EduBooks,1345
7764,16,#16-481688,3,921,19.354503485350246,21.056613324947474,Level 5 Daniel Shop,2345
